Month,Scheduled Operator,Country to/from,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year
Nov019,United Parcel Service,USA,..,"1,238.7",0.0,..,..,..,2019
Nov019,Vietnam Airlines,Vietnam,"13,996",858.8,0.0,"14,850",559.6,0.0,2019
Nov019,Virgin Australia,Fiji,"12,472",16.4,0.0,"11,645",53.3,0.0,2019
Nov019,Virgin Australia,Hong Kong (SAR),"8,085",440.8,0.0,"8,630",375.6,0.0,2019
Nov019,Virgin Australia,Indonesia,"12,791",22.4,0.0,"12,193",0.1,0.0,2019
Nov019,Virgin Australia,New Zealand,"57,402",31.2,0.0,"61,983",64.7,0.0,2019
Nov019,Virgin Australia,Papua New Guinea,"1,080",0.0,0.0,"1,213",7.7,0.0,2019
Nov019,Virgin Australia,Solomon Islands,660,0.0,0.0,587,11.4,0.0,2019
Nov019,Virgin Australia,Tonga,"1,184",1.3,0.0,"1,043",0.8,0.0,2019
Nov019,Virgin Australia,USA,"18,403",353.4,0.0,"15,467",690.0,0.0,2019
Nov019,Virgin Australia,Vanuatu,"1,689",2.5,0.0,"1,697",7.2,0.0,2019
Nov019,Virgin Australia,Western Samoa,"1,418",0.9,0.0,"1,543",1.7,0.0,2019
Nov019,Xiamen Airlines,China,"9,071",564.7,28.0,"9,041",620.7,0.0,2019
Dec019,Air Caledonie International,New Caledonia,"6,944",3.9,1.4,"5,827",98.3,10.8,2020
Dec019,Air Canada,Canada,"16,792",319.0,17.0,"20,523",493.4,17.2,2020
Dec019,Air Chathams,New Zealand,169,1.5,0.0,144,0.0,0.0,2020
Dec019,Air China,China,"18,332",299.1,38.0,"23,232",645.6,2.7,2020
Dec019,Air India,India,"7,794",191.0,15.8,"8,536",190.5,0.0,2020
Dec019,Air Mauritius,Mauritius,"2,870",36.5,0.4,"3,067",66.0,0.0,2020
Dec019,Air New Zealand,Cook Islands,716,0.0,0.1,"1,134",8.7,0.0,2020
Dec019,Air New Zealand,New Zealand,"129,484","2,421.9",267.3,"136,723","2,575.2",21.8,2020
Dec019,Air Niugini,Papua New Guinea,"7,333",46.5,0.0,"7,161",303.3,0.0,2020
Dec019,Air Vanuatu,Vanuatu,"5,378",6.1,2.2,"7,529",31.7,4.5,2020
Dec019,AirAsia X,Malaysia,"46,737",717.7,0.0,"67,575","1,235.4",0.0,2020
Dec019,All Nippon Airways,Japan,"9,365",529.8,2.2,"11,554",828.8,0.0,2020
Dec019,American Airlines,USA,"7,480",19.9,28.0,"7,592",225.4,0.0,2020
Dec019,Asiana Airlines,Korea,"10,962",87.3,16.5,"13,820",165.7,0.0,2020
Dec019,Batik Air Indonesia,Indonesia,"2,327",0.0,0.0,"4,140",0.0,0.0,2020
Dec019,Beijing Capital Airlines,China,"4,306",230.3,0.0,"5,791",177.4,0.0,2020
Dec019,British Airways,Singapore,"2,523",7.6,0.0,"3,803",248.5,0.0,2020
Dec019,British Airways,UK,"4,966",261.9,20.6,"4,800",57.9,6.6,2020
Dec019,Cathay Pacific Airways,Hong Kong (SAR),"80,575","3,047.3",341.8,"100,445","4,032.3",0.5,2020
Dec019,Cebu Pacific Air,Philippines,"11,023",276.4,0.0,"13,350",418.0,0.0,2020
Dec019,China Airlines,New Zealand,"5,009",48.3,0.0,"6,269",228.3,0.0,2020
Dec019,China Airlines,Taiwan,"17,172",466.0,114.6,"26,692","1,413.4",1.2,2020
Dec019,China Eastern Airlines,China,"39,130","1,169.1",61.7,"50,172","2,465.2",0.0,2020
Dec019,China Southern Airlines,China,"66,008","1,788.6",85.4,"74,824","2,183.2",29.2,2020
Dec019,Citilink Indonesia,Indonesia,"2,142",20.7,0.0,"4,226",31.7,0.0,2020
Dec019,Delta Air Lines,USA,"8,208",115.7,33.9,"7,613",332.7,0.0,2020
Dec019,Donghai Airlines,China,190,0.0,0.0,458,6.0,0.0,2020
Dec019,Emirates,Hong Kong (SAR),..,..,..,..,155.7,0.0,2020
Dec019,Emirates,New Zealand,"8,819",256.6,0.0,"10,626",111.3,0.0,2020
Dec019,Emirates,Singapore,"10,407",9.7,0.5,"15,467",344.0,0.0,2020
Dec019,Emirates,United Arab Emirates,"114,054","3,109.2",102.0,"124,665","4,029.1",199.1,2020
Dec019,Emirates,USA,..,265.5,0.0,..,..,..,2020
Dec019,Etihad Airways,United Arab Emirates,"42,759",817.4,34.3,"50,568","1,189.4",67.7,2020
Dec019,Eva Air,Taiwan,"7,407",297.5,2.4,"9,981",236.8,0.0,2020
Dec019,Federal Express Corporation,China,..,..,..,..,"2,305.3",0.0,2020
Dec019,Federal Express Corporation,Singapore,..,"1,064.6",0.0,..,..,..,2020
Dec019,Federal Express Corporation,USA,..,"1,161.4",0.0,..,..,..,2020
Dec019,Fiji Airways,Fiji,"22,285",341.2,0.0,"26,091",213.5,7.3,2020
Dec019,Garuda Indonesia,Indonesia,"22,271",456.2,100.1,"30,714",660.7,0.0,2020
Dec019,Hainan Airlines,China,"6,257",376.9,0.0,"10,791",176.5,0.0,2020
Dec019,Hawaiian Airlines,USA,"9,060",156.5,0.0,"11,076",181.1,0.0,2020
Dec019,Indonesia AirAsia,Indonesia,"12,272",6.5,0.0,"13,655",3.7,0.0,2020
Dec019,Japan Airlines,Japan,"9,414",353.7,133.2,"11,635",519.5,0.3,2020
Dec019,Jetstar,Fiji,"3,141",2.3,0.0,"3,293",1.2,0.0,2020
Dec019,Jetstar,Indonesia,"61,276",491.3,1.3,"68,221",10.5,0.9,2020
Dec019,Jetstar,Japan,"22,083",133.4,15.6,"23,824",76.7,0.0,2020
Dec019,Jetstar,Korea,"2,782",0.0,0.0,"3,011",0.0,0.0,2020
Dec019,Jetstar,New Zealand,"40,727",2.8,0.0,"44,088",8.5,0.0,2020
Dec019,Jetstar,Singapore,556,12.1,0.0,"1,208",0.0,0.0,2020
Dec019,Jetstar,Thailand,"11,600",261.0,0.6,"13,360",107.9,3.5,2020
Dec019,Jetstar,USA,"8,281",36.5,2.3,"7,656",41.5,2.7,2020
Dec019,Jetstar,Vietnam,"7,199",149.7,0.0,"8,750",56.9,0.0,2020
Dec019,Jetstar Asia,Singapore,"2,372",2.2,0.0,"4,543",0.9,0.0,2020
Dec019,Korean Air,Korea,"16,894",162.9,133.5,"18,520",486.4,6.9,2020
Dec019,LATAM Airlines,Chile,"6,044",62.2,0.0,"5,755",33.7,4.0,2020
Dec019,LATAM Airlines,New Zealand,"2,170",2.6,0.0,"2,459",45.8,0.0,2020
Dec019,Malaysia Airlines,Malaysia,"45,079","1,739.6",33.8,"60,666","2,308.1",0.0,2020
Dec019,Malindo Air,Indonesia,"7,043",0.0,0.0,"10,243",0.0,0.0,2020
Dec019,Malindo Air,Malaysia,"6,900",0.0,0.0,"11,512",0.0,0.0,2020
Dec019,Nauru Airlines,Nauru,634,1.6,0.0,351,47.9,1.1,2020
Dec019,Nauru Airlines,Solomon Islands,..,..,..,266,2.3,0.0,2020
Dec019,Pacific Air Express,Papua New Guinea,..,..,..,..,30.3,0.0,2020
Dec019,Philippine Airlines,Philippines,"12,217",174.1,0.6,"20,595",639.9,0.0,2020
Dec019,Polar Air Cargo,China,..,..,..,..,171.6,0.0,2020
Dec019,Polar Air Cargo,Japan,..,367.7,0.0,..,29.5,0.0,2020
Dec019,Polar Air Cargo,Taiwan,..,..,..,..,61.8,0.0,2020
Dec019,Polar Air Cargo,USA,..,298.3,0.0,..,..,..,2020
Dec019,Qantas Airways,Canada,"2,730",3.6,0.0,"2,902",10.9,0.0,2020
Dec019,Qantas Airways,Chile,"7,844",68.7,0.0,"7,721",1.3,2.4,2020
Dec019,Qantas Airways,China,"9,429",321.5,51.7,"12,789",825.0,24.8,2020
Dec019,Qantas Airways,Fiji,"2,684",0.0,0.0,"2,960",0.1,1.3,2020
Dec019,Qantas Airways,Hong Kong (SAR),"24,798",892.1,41.7,"33,109",905.9,35.9,2020
Dec019,Qantas Airways,Indonesia,"13,939",180.2,0.7,"16,150",163.5,1.3,2020
Dec019,Qantas Airways,Japan,"29,003",281.5,91.0,"33,482",230.8,87.7,2020
Dec019,Qantas Airways,Macau,..,..,..,..,12.1,0.0,2020
Dec019,Qantas Airways,New Caledonia,"3,372",0.8,0.5,"2,922",0.6,2.6,2020
Dec019,Qantas Airways,New Zealand,"83,873",583.1,0.0,"93,478","1,134.9",284.4,2020
Dec019,Qantas Airways,Papua New Guinea,"4,402",0.0,0.0,"3,454",3.9,5.1,2020
Dec019,Qantas Airways,Philippines,"5,629",84.9,0.0,"5,990",176.0,11.5,2020
Dec019,Qantas Airways,Singapore,"44,799","1,018.1",61.1,"51,256","1,133.8",230.3,2020
Dec019,Qantas Airways,South Africa,"7,398",128.0,1.2,"7,211",15.3,3.8,2020
Dec019,Qantas Airways,Thailand,"7,243",193.6,0.3,"7,619",66.6,23.4,2020
Dec019,Qantas Airways,UK,"11,069",186.7,16.9,"11,824",7.6,133.2,2020
Dec019,Qantas Airways,USA,"60,297","1,625.0",120.9,"65,226",208.8,308.7,2020
Dec019,Qatar Airways,Qatar,"53,521","1,183.1",141.1,"59,850","1,853.4",8.4,2020
Dec019,Royal Brunei Airlines,Brunei,"6,494",180.6,0.1,"8,725",265.2,0.0,2020
Dec019,Samoa Airways,Western Samoa,"1,831",0.7,0.0,"2,231",6.0,0.0,2020
Dec019,Scoot Tigerair,Singapore,"41,460",228.4,0.0,"55,202",193.6,0.0,2020
Dec019,Sichuan Airlines,China,"4,121",73.6,0.0,"7,048",179.2,0.0,2020
Dec019,Silk Air,Singapore,"6,038",23.5,0.0,"9,621",2.4,0.0,2020
Dec019,Singapore Airlines,New Zealand,"1,837",162.4,0.0,"1,594",433.3,0.0,2020
Dec019,Singapore Airlines,Singapore,"141,757","6,745.4",323.2,"171,339","8,926.9",0.0,2020
Dec019,Solomon Airlines,Solomon Islands,"1,755",2.9,0.0,"1,830",35.6,0.0,2020
Dec019,South African Airways,South Africa,"5,809",78.8,0.0,"7,193",233.7,0.0,2020
Dec019,SriLankan Airlines,Sri Lanka,"7,667",229.5,0.0,"8,701",284.4,0.0,2020
Dec019,Tasman Cargo Airlines,New Zealand,..,425.1,0.0,..,561.6,0.0,2020
Dec019,Thai AirAsia X,Thailand,"2,932",39.1,0.0,"4,096",8.2,0.0,2020
Dec019,Thai Airways International,Thailand,"35,859","1,138.5",30.3,"43,757","1,473.7",3.4,2020
Dec019,Tianjin Airlines,China,"3,596",185.8,0.0,"5,183",143.8,0.0,2020
Dec019,United Airlines,USA,"27,205",479.6,246.3,"31,293","1,087.3",0.0,2020
Dec019,United Parcel Service,China,..,..,..,..,375.0,0.0,2020
Dec019,United Parcel Service,Korea,..,..,..,..,91.7,0.0,2020
Dec019,United Parcel Service,Philippines,..,..,..,..,14.8,0.0,2020
Dec019,United Parcel Service,Singapore,..,..,..,..,225.1,0.0,2020
Dec019,United Parcel Service,USA,..,"1,053.9",0.0,..,..,..,2020
Dec019,Vietnam Airlines,Vietnam,"16,236",767.3,0.0,"18,911",588.3,0.0,2020
Dec019,Virgin Australia,Fiji,"11,163",14.6,0.0,"12,474",66.5,0.0,2020
Dec019,Virgin Australia,Hong Kong (SAR),"10,755",543.0,0.0,"15,430",508.2,0.0,2020
Dec019,Virgin Australia,Indonesia,"11,339",22.3,0.0,"14,295",0.0,0.0,2020
Dec019,Virgin Australia,New Zealand,"61,686",19.0,0.0,"72,491",59.7,0.0,2020
Dec019,Virgin Australia,Papua New Guinea,"1,217",0.0,0.0,"1,103",4.3,0.0,2020
Dec019,Virgin Australia,Solomon Islands,507,0.0,0.0,580,9.0,0.0,2020
Dec019,Virgin Australia,Tonga,"1,070",1.7,0.0,975,0.3,0.0,2020
Dec019,Virgin Australia,USA,"22,922",333.9,0.0,"23,790",741.7,0.0,2020
Dec019,Virgin Australia,Vanuatu,"1,866",5.8,0.0,"2,362",11.6,0.0,2020
Dec019,Virgin Australia,Western Samoa,"1,821",0.2,0.0,"2,463",2.2,0.0,2020
Dec019,Xiamen Airlines,China,"9,427",469.2,22.9,"11,512",637.3,0.0,2020
Jan020,Air Caledonie International,New Caledonia,"7,969",1.6,0.4,"7,018",72.7,7.6,2020
Jan020,Air Canada,Canada,"19,437",250.2,9.3,"17,112",459.2,9.9,2020
Jan020,Air Chathams,New Zealand,179,0.5,0.0,206,0.0,0.0,2020
Jan020,Air China,China,"19,182",274.9,66.7,"18,382",478.8,2.1,2020
Jan020,Air India,India,"8,310",136.7,16.7,"7,987",164.3,0.0,2020
Jan020,Air Mauritius,Mauritius,"3,171",36.5,0.2,"3,067",30.2,0.0,2020
Jan020,Air New Zealand,Cook Islands,"1,412",0.0,0.2,"1,215",1.6,0.0,2020
Jan020,Air New Zealand,New Zealand,"135,634","2,158.6",125.7,"131,901","2,107.9",10.4,2020
Jan020,Air Niugini,Papua New Guinea,"6,431",54.8,0.0,"6,885",309.8,0.0,2020
Jan020,Air Vanuatu,Vanuatu,"8,776",2.0,2.6,"6,341",29.9,3.5,2020
Jan020,AirAsia X,Malaysia,"63,358",725.4,0.0,"54,916",861.4,0.0,2020
Jan020,All Nippon Airways,Japan,"10,722",378.4,2.0,"10,027",343.8,0.0,2020
Jan020,American Airlines,USA,"8,201",21.3,25.3,"7,401",187.2,0.0,2020
Jan020,Asiana Airlines,Korea,"13,675",70.5,14.4,"10,807",139.8,0.0,2020
Jan020,Batik Air Indonesia,Indonesia,"4,668",0.0,0.0,"2,833",0.0,0.0,2020
Jan020,Beijing Capital Airlines,China,"5,150",249.8,0.0,"4,927",72.8,0.0,2020
Jan020,British Airways,Singapore,"3,913",13.7,0.0,"2,623",206.2,0.0,2020
Jan020,British Airways,UK,"4,994",243.0,14.9,"5,079",39.9,0.2,2020
Jan020,Cathay Pacific Airways,Hong Kong (SAR),"98,671","2,485.6",168.3,"79,798","3,067.1",1.1,2020
Jan020,Cebu Pacific Air,Philippines,"13,669",177.2,0.0,"11,871",303.4,0.0,2020
Jan020,China Airlines,New Zealand,"6,005",129.7,0.0,"4,891",130.7,0.0,2020
Jan020,China Airlines,Taiwan,"25,259",388.7,101.6,"21,605",951.3,1.1,2020
Jan020,China Eastern Airlines,China,"49,038","1,122.8",55.5,"41,299","1,773.0",0.0,2020
Jan020,China Southern Airlines,China,"85,243","1,799.4",89.6,"75,659","1,851.7",27.7,2020
Jan020,Citilink Indonesia,Indonesia,"5,617",53.5,0.0,"3,741",43.8,0.0,2020
Jan020,Delta Air Lines,USA,"8,417",162.0,11.5,"7,466",285.7,0.0,2020
Jan020,Donghai Airlines,China,556,0.0,0.0,311,2.4,0.0,2020
Jan020,Emirates,Hong Kong (SAR),..,..,..,..,70.7,0.0,2020
Jan020,Emirates,New Zealand,"10,947",169.4,0.0,"9,917",63.3,0.0,2020
Jan020,Emirates,Singapore,"13,119",10.2,0.4,"8,470",229.0,0.0,2020
Jan020,Emirates,United Arab Emirates,"132,029","2,355.3",39.2,"105,949","3,663.8",72.2,2020
Jan020,Emirates,USA,..,253.3,0.0,..,..,..,2020
Jan020,Etihad Airways,United Arab Emirates,"52,375",711.3,22.7,"42,701","1,190.0",44.4,2020
Jan020,Eva Air,Taiwan,"10,034",252.7,2.3,"7,596",187.8,0.0,2020
Jan020,Federal Express Corporation,China,..,..,..,..,"1,330.5",0.0,2020
Jan020,Federal Express Corporation,Singapore,..,"1,047.8",0.0,..,..,..,2020
Jan020,Federal Express Corporation,USA,..,"1,012.6",0.0,..,..,..,2020
Jan020,Fiji Airways,Fiji,"26,526",201.2,0.0,"21,633",196.9,4.4,2020
Jan020,Garuda Indonesia,Indonesia,"30,148",331.6,64.3,"25,377","1,056.3",0.0,2020
Jan020,Hainan Airlines,China,"10,144",329.5,0.0,"8,830",143.3,0.0,2020
Jan020,Hawaiian Airlines,USA,"10,753",128.9,0.0,"9,877",177.0,0.0,2020
Jan020,Indonesia AirAsia,Indonesia,"14,972",5.2,0.0,"12,948",1.2,0.0,2020
Jan020,Japan Airlines,Japan,"11,263",319.2,87.2,"10,456",429.1,0.2,2020
Jan020,Jetstar,Fiji,"4,150",0.5,0.0,"3,570",0.7,0.0,2020
Jan020,Jetstar,Indonesia,"73,545",296.6,0.9,"64,870",7.6,0.9,2020
Jan020,Jetstar,Japan,"24,971",72.7,9.7,"21,493",18.7,0.0,2020
Jan020,Jetstar,Korea,"4,070",7.9,0.0,"3,197",0.0,0.0,2020
Jan020,Jetstar,New Zealand,"44,400",2.2,0.0,"44,934",7.1,0.0,2020
Jan020,Jetstar,Singapore,466,0.1,0.0,385,0.0,0.0,2020
Jan020,Jetstar,Thailand,"13,486",140.5,0.5,"12,543",94.6,2.5,2020
Jan020,Jetstar,USA,"8,436",29.1,1.3,"7,657",15.7,1.9,2020
Jan020,Jetstar,Vietnam,"8,394",171.7,0.0,"7,948",57.2,0.0,2020
Jan020,Jetstar Asia,Singapore,"4,636",1.7,0.0,"3,636",1.0,0.0,2020
Jan020,Korean Air,Korea,"19,405",160.8,79.9,"15,670",302.7,6.5,2020
Jan020,LATAM Airlines,Chile,"5,805",102.4,0.0,"5,364",215.1,42.2,2020
Jan020,LATAM Airlines,New Zealand,"2,141",13.0,0.0,"2,320",69.7,0.0,2020
Jan020,Malaysia Airlines,Malaysia,"58,233","1,352.4",27.1,"50,166","1,831.5",0.0,2020
Jan020,Malindo Air,Indonesia,"8,330",0.0,0.0,"7,383",0.0,0.0,2020
Jan020,Malindo Air,Malaysia,"10,726",0.0,0.0,"6,514",0.0,0.0,2020
Jan020,Nauru Airlines,Nauru,707,5.6,0.2,436,84.7,1.1,2020
Jan020,Nauru Airlines,Solomon Islands,..,..,..,198,1.2,0.0,2020
Jan020,Pacific Air Express,Papua New Guinea,..,..,..,..,27.3,0.0,2020
Jan020,Philippine Airlines,Philippines,"20,450",130.4,0.9,"17,067",413.7,0.0,2020
Jan020,Polar Air Cargo,China,..,..,..,..,59.7,0.0,2020
Jan020,Polar Air Cargo,Japan,..,374.2,0.0,..,39.6,0.0,2020
Jan020,Polar Air Cargo,Taiwan,..,..,..,..,40.6,0.0,2020
Jan020,Polar Air Cargo,USA,..,196.0,0.0,..,..,..,2020
Jan020,Qantas Airways,Canada,"4,254",4.0,0.0,"4,193",47.5,0.0,2020
Jan020,Qantas Airways,Chile,"8,419",55.9,0.0,"8,011",2.1,1.6,2020
Jan020,Qantas Airways,China,"12,487",205.8,39.5,"10,448",294.2,18.9,2020
Jan020,Qantas Airways,Fiji,"3,160",0.7,0.0,"2,705",0.0,0.9,2020
Jan020,Qantas Airways,Hong Kong (SAR),"32,690",683.8,39.7,"24,588","1,003.4",33.6,2020
Jan020,Qantas Airways,Indonesia,"16,951",177.6,0.8,"14,212",99.2,1.2,2020
Jan020,Qantas Airways,Japan,"34,696",277.1,54.9,"32,596",139.9,58.6,2020
Jan020,Qantas Airways,Malaysia,..,..,..,..,127.5,0.0,2020
Jan020,Qantas Airways,New Caledonia,"3,881",1.1,0.4,"3,143",0.4,2.5,2020
Jan020,Qantas Airways,New Zealand,"92,039",598.7,2.5,"86,459","1,054.4",210.3,2020
Jan020,Qantas Airways,Papua New Guinea,"3,654",0.0,0.0,"3,791",6.8,3.5,2020
Jan020,Qantas Airways,Philippines,"5,973",103.3,0.0,"5,701",43.3,6.5,2020
Jan020,Qantas Airways,Singapore,"50,974",860.6,33.7,"45,933","1,047.7",131.7,2020
Jan020,Qantas Airways,South Africa,"7,404",127.8,1.4,"7,296",13.8,2.8,2020
Jan020,Qantas Airways,Thailand,"7,499",160.2,0.3,"6,876",49.5,19.5,2020
Jan020,Qantas Airways,UK,"12,094",195.7,8.9,"11,266",8.1,55.4,2020
Jan020,Qantas Airways,USA,"70,824","1,425.0",77.1,"64,332",158.4,215.4,2020
Jan020,Qatar Airways,Qatar,"63,467","1,018.7",67.0,"56,068","2,000.0",2.7,2020
Jan020,Royal Brunei Airlines,Brunei,"9,201",135.5,0.0,"8,084",302.0,0.0,2020
Jan020,Samoa Airways,Western Samoa,"2,440",0.7,0.0,"1,437",1.9,0.0,2020
Jan020,Scoot Tigerair,Singapore,"54,533",137.7,0.0,"47,606",168.9,0.0,2020
Jan020,Sichuan Airlines,China,"5,737",116.6,0.0,"4,793",116.6,0.0,2020
Jan020,Silk Air,Singapore,"9,064",19.0,0.0,"7,476",3.0,0.0,2020
Jan020,Singapore Airlines,New Zealand,"2,066",167.5,0.0,"1,239",381.9,0.0,2020
Jan020,Singapore Airlines,Singapore,"171,730","5,578.4",342.0,"146,151","6,850.3",0.0,2020
Jan020,Solomon Airlines,Solomon Islands,"1,810",2.2,0.0,"1,455",24.9,0.0,2020
Jan020,South African Airways,South Africa,"7,172",53.2,0.0,"5,626",208.8,0.0,2020
Jan020,SriLankan Airlines,Sri Lanka,"8,376",246.5,0.0,"7,715",336.6,0.0,2020
Jan020,Tasman Cargo Airlines,New Zealand,..,394.7,0.0,..,526.2,0.0,2020
Jan020,Thai AirAsia X,Thailand,"4,038",7.5,0.0,"3,178",3.3,0.0,2020
Jan020,Thai Airways International,Thailand,"42,266","1,004.8",40.1,"39,218","1,459.9",2.1,2020
Jan020,Tianjin Airlines,China,"4,905",150.8,18.1,"4,021",116.8,0.0,2020
Jan020,United Airlines,USA,"32,436",348.6,230.4,"28,503",922.0,0.2,2020
Jan020,United Parcel Service,China,..,..,..,..,231.9,0.0,2020
Jan020,United Parcel Service,Korea,..,..,..,..,57.9,0.0,2020
Jan020,United Parcel Service,Singapore,..,..,..,..,233.3,0.0,2020
Jan020,United Parcel Service,USA,..,"1,052.9",0.0,..,..,..,2020
Jan020,Vietnam Airlines,Vietnam,"19,137",702.5,4.6,"18,410",643.5,0.0,2020
Jan020,Virgin Australia,Fiji,"12,931",9.9,0.0,"10,831",35.9,0.0,2020
Jan020,Virgin Australia,Hong Kong (SAR),"14,231",384.2,0.0,"11,117",557.0,0.0,2020
Jan020,Virgin Australia,Indonesia,"14,789",15.7,0.0,"12,529",0.1,0.0,2020
Jan020,Virgin Australia,New Zealand,"71,319",17.8,0.0,"67,806",52.8,0.0,2020
Jan020,Virgin Australia,Papua New Guinea,916,0.0,0.0,"1,095",4.4,0.0,2020
Jan020,Virgin Australia,Solomon Islands,591,0.0,0.0,615,9.8,0.0,2020
Jan020,Virgin Australia,Tonga,"1,339",0.9,0.0,"1,246",0.8,0.0,2020
Jan020,Virgin Australia,USA,"25,614",343.4,0.0,"22,149",737.2,0.0,2020
Jan020,Virgin Australia,Vanuatu,"2,912",5.1,0.0,"2,261",2.7,0.0,2020
Jan020,Virgin Australia,Western Samoa,"2,077",0.3,0.0,"1,511",0.4,0.0,2020
Jan020,Xiamen Airlines,China,"11,094",430.9,21.5,"10,380",412.2,0.0,2020
Feb020,Air Caledonie International,New Caledonia,"3,767",4.4,0.3,"5,836",70.1,9.0,2020
Feb020,Air Canada,Canada,"18,315",251.2,8.0,"15,234",307.2,31.8,2020
Feb020,Air Chathams,New Zealand,121,1.2,0.0,138,0.0,0.0,2020
Feb020,Air China,China,"1,782",24.2,0.9,"1,997",64.1,0.8,2020
Feb020,Air India,India,"8,297",192.0,17.8,"7,349",177.3,0.0,2020
Feb020,Air Mauritius,Mauritius,"1,919",69.1,0.2,"1,428",47.9,0.0,2020
Feb020,Air New Zealand,Cook Islands,754,0.0,0.0,869,4.7,0.0,2020
Feb020,Air New Zealand,New Zealand,"109,664","2,814.3",129.9,"111,076","2,165.1",11.3,2020
Feb020,Air Niugini,Papua New Guinea,"4,734",39.3,0.0,"4,642",243.4,0.0,2020
Feb020,Air Vanuatu,Vanuatu,"3,289",3.0,2.1,"3,387",27.5,4.5,2020
Feb020,AirAsia X,Malaysia,"39,791",811.1,0.0,"24,168","1,159.1",0.0,2020
Feb020,All Nippon Airways,Japan,"9,800",434.1,1.7,"8,885",650.7,0.0,2020
Feb020,American Airlines,USA,"7,092",27.4,26.2,"6,256",182.9,0.0,2020
Feb020,Asiana Airlines,Korea,"9,256",69.1,18.5,"7,387",214.1,0.0,2020
Feb020,Batik Air Indonesia,Indonesia,"2,226",0.0,0.0,"1,528",0.0,0.0,2020
Feb020,Beijing Capital Airlines,China,752,0.3,0.0,662,23.5,0.0,2020
Feb020,British Airways,Singapore,"3,054",8.6,0.0,"2,412",289.6,0.0,2020
Feb020,British Airways,UK,"4,269",272.9,15.6,"4,192",60.8,0.2,2020
Feb020,Cathay Pacific Airways,Hong Kong (SAR),"51,765","1,988.7",124.7,"40,001","3,090.5",0.7,2020
Feb020,Cebu Pacific Air,Philippines,"12,238",95.6,0.0,"8,053",297.9,0.0,2020
Feb020,China Airlines,New Zealand,"2,992",251.4,0.0,"2,893",82.1,0.0,2020
Feb020,China Airlines,Taiwan,"17,114",302.3,60.0,"14,650","1,047.1",2.4,2020
Feb020,China Eastern Airlines,China,"12,208",316.9,0.0,"13,386",884.2,0.0,2020
Feb020,China Southern Airlines,China,"11,792",269.3,45.5,"9,779",572.7,36.6,2020
Feb020,Citilink Indonesia,Indonesia,"2,054",16.3,0.0,"1,867",11.7,0.0,2020
Feb020,Delta Air Lines,USA,"7,461",235.6,12.0,"6,420",397.1,0.0,2020
Feb020,Emirates,Hong Kong (SAR),..,..,..,..,493.2,0.0,2020
Feb020,Emirates,New Zealand,"6,868",241.9,0.0,"7,280",143.5,0.0,2020
Feb020,Emirates,Singapore,"8,928",23.7,0.3,"3,176",287.6,0.0,2020
Feb020,Emirates,United Arab Emirates,"94,284","3,009.3",39.2,"69,100","3,666.8",63.0,2020
Feb020,Emirates,USA,..,345.7,0.0,..,..,..,2020
Feb020,Etihad Airways,United Arab Emirates,"43,968",822.0,35.0,"31,399","1,194.2",58.6,2020
Feb020,Eva Air,Taiwan,"5,029",162.4,2.6,"4,172",211.6,0.0,2020
Feb020,Federal Express Corporation,China,..,..,..,..,"2,456.5",0.0,2020
Feb020,Federal Express Corporation,Singapore,..,983.0,0.0,..,..,..,2020
Feb020,Federal Express Corporation,USA,..,"1,077.2",0.0,..,..,..,2020
Feb020,Fiji Airways,Fiji,"13,632",322.8,0.0,"12,903",223.1,4.3,2020
Feb020,Garuda Indonesia,Indonesia,"20,513",346.4,42.7,"14,980","1,001.8",0.0,2020
Feb020,Hawaiian Airlines,USA,"6,843",138.6,0.0,"6,327",213.3,0.0,2020
Feb020,Indonesia AirAsia,Indonesia,"11,183",5.2,0.0,"9,766",0.0,0.0,2020
Feb020,Japan Airlines,Japan,"10,242",326.7,102.9,"9,385",420.3,0.2,2020
Feb020,Jetstar,Fiji,"1,637",1.0,0.0,"1,451",0.9,0.0,2020
Feb020,Jetstar,Indonesia,"58,364",275.5,1.3,"54,223",13.3,0.8,2020
Feb020,Jetstar,Japan,"24,308",120.0,11.8,"18,831",18.0,0.0,2020
Feb020,Jetstar,Korea,"3,113",41.8,0.1,"2,364",0.0,0.0,2020
Feb020,Jetstar,New Zealand,"31,558",3.4,0.0,"33,019",7.3,0.0,2020
Feb020,Jetstar,Singapore,506,0.2,0.0,51,0.0,0.0,2020
Feb020,Jetstar,Thailand,"12,826",177.4,0.7,"10,614",76.2,2.0,2020
Feb020,Jetstar,USA,"8,343",34.8,1.4,"7,164",20.4,2.0,2020
Feb020,Jetstar,Vietnam,"7,771",128.2,0.0,"4,995",16.7,0.0,2020
Feb020,Jetstar Asia,Singapore,"3,217",1.5,0.0,"1,783",0.6,0.0,2020
Feb020,Korean Air,Korea,"13,128",152.7,76.5,"11,010",417.9,7.0,2020
Feb020,LATAM Airlines,Chile,"5,824",64.3,0.0,"5,787",188.5,27.2,2020
Feb020,LATAM Airlines,New Zealand,"2,414",44.6,0.0,"2,444",69.7,0.0,2020
Feb020,Malaysia Airlines,Malaysia,"52,559","1,500.5",28.3,"35,306","1,573.5",0.0,2020
Feb020,Malindo Air,Indonesia,"7,778",0.0,0.0,"7,629",0.0,0.0,2020
